UniprotA,UniprotB,SymbolA,SymbolB,pInt
P55083,Q13751,MFAP4,LAMB3,0.882402626422542
P55083,Q8IVL6,MFAP4,LEPREL2,0.951040189249683
P55083,Q96AQ6-2,MFAP4,PBXIP1,0.983393865920089
P55083,Q92545,MFAP4,TMEM131,0.992925371534295
P55083,P00749-2,MFAP4,PLAU,0.99753547387221
P55083,Q9P2E5-2,MFAP4,CHPF2,0.856831149999421
P55083,Q6P9A2,MFAP4,GALNTL4,0.995466301578606
P55083,P54802,MFAP4,NAGLU,0.99790549992958
P55083,O75051,MFAP4,PLXNA2,0.958041414608294
P55083,P51805,MFAP4,PLXNA3,0.893887210547914
P55083,Q9UIW2,MFAP4,PLXNA1,0.90883531669665
P55083,Q9UKP4,MFAP4,ADAMTS7,0.954204170153048
P55083,Q8TD47,MFAP4,RPS4Y2,0.990929516578265
P55083,O95158,MFAP4,NXPH4,0.943328966757866
P55083,P14222,MFAP4,PRF1,0.994836670175971
P55083,Q495W5-2,MFAP4,FUT11,0.985326808319033
P55083,Q8TED1,MFAP4,GPX8,0.784463816369708
P55083,P08236-2,MFAP4,GUSB,0.919972804694319
P55083,P07996,MFAP4,THBS1,0.99585236285346
P55083,Q92729-2,MFAP4,PTPRU,0.892975683891679
P55083,Q15155,MFAP4,NOMO1,0.968812724814988
P55083,Q13214-2,MFAP4,SEMA3B,0.979909655159153
P55083,Q6ZMP0,MFAP4,THSD4,0.999115167425542
P55083,Q16880,MFAP4,UGT8,0.93798233582295
P55083,Q8WUJ3-2,MFAP4,KIAA1199,0.985016921607255
P55083,Q5T4B2,MFAP4,CERCAM,0.994495689466769
P55083,Q09328,MFAP4,MGAT5,0.999051023023613
P55083,O94898,MFAP4,LRIG2,0.963838462523341
P55083,O00391-2,MFAP4,QSOX1,0.94587112621797
P55083,Q6UVK1,MFAP4,CSPG4,0.985405667379365
P55083,Q9BWG4,MFAP4,SSBP4,0.949808077762883
P55083,Q9BWW4-2,MFAP4,SSBP3,0.999579337930519
P55083,Q6UWY0,MFAP4,ARSK,0.999814675112639
P55083,Q8NBL1,MFAP4,POGLUT1,0.999018971499933
P55083,Q9H013-2,MFAP4,ADAM19,0.844363327753806
P55083,Q7Z4H8,MFAP4,KDELC2,0.884194459680719
P55083,Q8NBZ7-2,MFAP4,UXS1,0.999617057998007
P55083,Q6AZY7-2,MFAP4,SCARA3,0.884011430805675
P55083,O95897,MFAP4,OLFM2,0.996657239407706
P55083,Q9Y251,MFAP4,HPSE,0.828134623134039
P55083,O95502,MFAP4,NPTXR,0.957518806208128
P55083,Q14680,MFAP4,MELK,0.830289779908439
P55083,Q96F46,MFAP4,IL17RA,0.797109709125777
P55083,P49641-3,MFAP4,MAN2A2,0.793864653022076
P55083,Q86UD1,MFAP4,OAF,0.823242760957968
P55083,P15848,MFAP4,ARSB,0.883043601909814
P55083,Q02083-2,MFAP4,NAAA,0.995631446356675
P55083,Q96MM7-2,MFAP4,HS6ST2,0.879206197868126
P55083,Q8NCH0,MFAP4,CHST14,0.993821718113459
P55083,Q9Y653-2,MFAP4,GPR56,0.993200799854554
P55083,P23560-2,MFAP4,BDNF,0.836336480885109
P55083,Q9NRB3,MFAP4,CHST12,0.944791184967614
P55083,P29122-2,MFAP4,PCSK6,0.987294189960328
P55083,Q99985,MFAP4,SEMA3C,0.99961923663564
P55083,P35475,MFAP4,IDUA,0.952467031611293
P55083,P51688,MFAP4,SGSH,0.940558493423418
P55083,P34820,MFAP4,BMP8B,0.999831028593861
P55083,Q9UJH8,MFAP4,METRN,0.827725135044031
P55083,Q9H3T3,MFAP4,SEMA6B,0.934785978614678
P55083,O95407,MFAP4,TNFRSF6B,0.916315602525479
P55083,Q24JP5-2,MFAP4,TMEM132A,0.974178270683581
P55083,Q8IUL8,MFAP4,CILP2,0.971593881173805
P55083,Q08397,MFAP4,LOXL1,0.794728750750722
P55083,Q99943,MFAP4,AGPAT1,0.994460139722872
P55083,Q9BTN0,MFAP4,LRFN3,0.952153651243741
P55083,P51511,MFAP4,MMP15,0.987642821169375
P55083,Q9BYC5,MFAP4,FUT8,0.86094633835288
P55083,Q9NY47-2,MFAP4,CACNA2D2,0.830524511962964
P55083,P30533,MFAP4,LRPAP1,0.786721009067967
P55083,Q9NZV5-2,MFAP4,SEPN1,0.807601055649549
P55083,Q641Q3,MFAP4,METRNL,0.843244375870113
P55083,Q12891,MFAP4,HYAL2,0.980586568467742
Q96EY8,Q15907,MMAB,RAB11B,0.971746048261565
Q96EY8,Q6WKZ4,MMAB,RAB11FIP1,0.879461379180602
Q96EY8,P11182,MMAB,DBT,0.962763845690868
Q96PU9,P30613-2,ODF3,PKLR,0.956989479540915
Q96PU9,Q9BUE0,ODF3,MED18,0.999980289805757
Q96PU9,Q9H944,ODF3,MED20,0.892368378320496
Q3KNV8-2,Q9H3S4,PCGF3,TPK1,0.999178612304009
Q3KNV8-2,P11226,PCGF3,MBL2,0.999883823902262
Q3KNV8-2,P30613-2,PCGF3,PKLR,0.956989479540915
Q14554,Q13490,PDIA5,BIRC2,0.999999778051254
Q14554,P11226,PDIA5,MBL2,0.999999972188141
Q14554,Q9HCN8,PDIA5,SDF2L1,0.98087182870774
Q14554,Q8IUE1,PDIA5,TGIF2LX,0.998757924134076
Q14554,Q12933-2,PDIA5,TRAF2,0.999035778360902
Q14554,P28070,PDIA5,PSMB4,0.894403034882185
Q14554,Q15084-2,PDIA5,PDIA6,0.95086288568903
Q14554,Q709F0,PDIA5,ACAD11,0.999236936565215
Q14554,Q9Y2B0,PDIA5,CNPY2,0.99997011293198
O43692,Q9P2E5-2,PI15,CHPF2,0.926491303119386
O43692,P13497-2,PI15,BMP1,0.978531951705122
O43692,P55268,PI15,LAMB2,0.964227425916549
O43692,Q9NYU1,PI15,UGGT2,0.765440107767586
O43692,Q9UIW2,PI15,PLXNA1,0.886060796050719
O43692,Q14697-2,PI15,GANAB,0.776746484181181
O43692,Q9BWS9-3,PI15,CHID1,0.927615333455632
O43692,Q93063,PI15,EXT2,0.922727703851783
O43692,O75581,PI15,LRP6,0.94613498734924
O43692,O75197,PI15,LRP5,0.902671431890903
O43692,Q9BZQ6,PI15,EDEM3,0.781377249314163
O43692,Q8NBL1,PI15,POGLUT1,0.972453626571823
O43692,Q6UWY0,PI15,ARSK,0.960482803105761
O43692,Q6ZMP0,PI15,THSD4,0.999828511128553
O43692,P34059,PI15,GALNS,0.996361881039406
O43692,A8CG34,PI15,POM121C,0.959045882082985
O43692,Q92673,PI15,SORL1,0.80990535595945
O43692,Q92791,PI15,LEPREL4,0.79033639639331
O43692,P01130,PI15,LDLR,0.855357390293416
O43692,Q9Y4K0,PI15,LOXL2,0.943533100383198
O43692,O94925-3,PI15,GLS,0.779871977725615
O43692,Q13751,PI15,LAMB3,0.951258145844994
O43692,P11047,PI15,LAMC1,0.770047572066566
O43692,Q8IWF2,PI15,FOXRED2,0.951048946765632
O43692,Q8NBP7,PI15,PCSK9,0.997149270147218
O43692,Q8IVL6,PI15,LEPREL2,0.85988645766826
O43692,O00462,PI15,MANBA,0.859874339517491
O43692,Q8IZA0-2,PI15,KIAA0319L,0.999890378814527
O43692,Q9UH99,PI15,SUN2,0.992822014367652
O43692,Q6P9A2,PI15,GALNTL4,0.980756790672214
O43692,P54802,PI15,NAGLU,0.985370625184573
O43692,Q96AQ6-2,PI15,PBXIP1,0.916027973035106
O43692,Q495W5-2,PI15,FUT11,0.961050402612786
O43692,P30613-2,PI15,PKLR,0.956989479540915
O43692,Q9UKP4,PI15,ADAMTS7,0.961247094410759
O43692,Q9H2X0-5,PI15,CHRD,0.983711140239106
O43692,P07996,PI15,THBS1,0.915989143800231
O43692,P22607-2,PI15,FGFR3,0.998540463820299
O43692,P22455-2,PI15,FGFR4,0.998161084591319
O43692,Q8NBZ7-2,PI15,UXS1,0.997916399400608
O43692,Q32P51,PI15,HNRNPA1L2,0.999959557089568
O43692,Q5T4B2,PI15,CERCAM,0.968606681613996
O43692,Q5NDL2-3,PI15,C3orf64,0.995251373771081
O43692,Q9GZM7,PI15,TINAGL1,0.988116721564936
O43692,Q6UVK1,PI15,CSPG4,0.822882276752004
O43692,P50613,PI15,CDK7,0.974545916071448
O43692,O00754,PI15,MAN2B1,0.994431594245577
O43692,P00374,PI15,DHFR,0.902435184476128
O43692,P51948,PI15,MNAT1,0.937608432122995
O43692,O15230,PI15,LAMA5,0.936179409548812
O43692,O00468,PI15,AGRN,0.942320643015944
O43692,P48645,PI15,NMU,0.907445637361998
O43692,Q99988,PI15,GDF15,0.844686309403197
O43692,Q86SR1,PI15,GALNT10,0.970952422386509
O43692,Q8NBK3-2,PI15,SUMF1,0.787582698199002
O43692,P98160,PI15,HSPG2,0.953854603428226
O43692,Q96F46,PI15,IL17RA,0.944322190372939
O43692,Q92824,PI15,PCSK5,0.99659186793248
O43692,Q02083-2,PI15,NAAA,0.839687596896558
O43692,Q13214-2,PI15,SEMA3B,0.972737908369251
O43692,P51688,PI15,SGSH,0.757834452008032
O43692,Q7Z5Y6,PI15,BMP8A,0.999990432994485
O43692,Q9UJH8,PI15,METRN,0.827725135044031
O43692,Q4G0M1,PI15,FAM132B,0.940766027311052
O43692,Q9Y2E5-2,PI15,MAN2B2,0.795364296295175
O43692,Q9H497,PI15,TOR3A,0.965496057436128
O43692,Q8IUL8,PI15,CILP2,0.999756493947245
O43692,P01920,PI15,HLA-DQB1,0.837795402922736
O43692,Q9H1B5,PI15,XYLT2,0.985566510274031
O43692,P51511,PI15,MMP15,0.987642821169375
O43692,Q92729-2,PI15,PTPRU,0.828644642727878
O43692,Q8IXK2,PI15,GALNT12,0.920871185444715
O43692,Q641Q3,PI15,METRNL,0.98751602015542
Q8N2W9,Q96EY8,PIAS4,MMAB,0.999996224860664
Q8N2W9,Q9NX00,PIAS4,TMEM160,0.962277149279218
Q8N2W9,Q15907,PIAS4,RAB11B,0.853652838566098
Q8N2W9,P78395,PIAS4,PRAME,0.900114440599464
Q8N2W9,Q02880-2,PIAS4,TOP2B,0.999999197094155
Q8N2W9,Q9ULM3,PIAS4,YEATS2,0.906119109592811
Q8N2W9,O14530,PIAS4,TXNDC9,0.993289075711759
Q9H8K7,Q96CW1-2,C10orf88,AP2M1,0.977017376414712
Q9H8K7,O75694-2,C10orf88,NUP155,0.911413566312992
Q9H8K7,Q96F86,C10orf88,EDC3,0.992372544796539
Q9H8K7,Q15311,C10orf88,RALBP1,0.9998532588968
Q9H8K7,Q00610-2,C10orf88,CLTC,0.997346600035556
Q9H8K7,P53675-2,C10orf88,CLTCL1,0.999999945368051
Q9H8K7,Q9NSY1,C10orf88,BMP2K,0.999160112407554
Q9H8K7,Q2M2I8-2,C10orf88,AAK1,0.996209461405369
Q9H8K7,P48378,C10orf88,RFX2,0.999990488220358
Q9H8K7,P22670,C10orf88,RFX1,0.99999990590669
Q9H8K7,Q7Z6B0-2,C10orf88,CCDC91,0.999997582337841
Q9H8K7,P51114-3,C10orf88,FXR1,0.766920988846853
Q9H8K7,O75146,C10orf88,HIP1R,0.999998925650345
Q9H8K7,O00291,C10orf88,HIP1,0.999999807591038
Q9H8K7,Q96D71-3,C10orf88,REPS1,0.94243830283167
Q9H8K7,Q9P2X3-2,C10orf88,IMPACT,0.999942411000675
Q9H8K7,O94973-2,C10orf88,AP2A2,0.955797134549434
Q9H8K7,P28482,C10orf88,MAPK1,0.796879891196873
Q9H8K7,P27361,C10orf88,MAPK3,0.938592022601141
Q9H8K7,Q10567-2,C10orf88,AP1B1,0.98397865863117
Q9H8K7,Q9Y6I3-1,C10orf88,EPN1,0.751653991366455
Q9H8K7,Q9H201-2,C10orf88,EPN3,0.935445352232167
Q9H8K7,O00443,C10orf88,PIK3C2A,0.999999004567819
Q9H8K7,Q14677,C10orf88,CLINT1,0.969573612615928
Q9H8K7,Q13492-2,C10orf88,PICALM,0.999996828465409
Q9H8K7,Q9Y6R0,C10orf88,NUMBL,0.999999964948552
Q9H8K7,P49757-2,C10orf88,NUMB,0.999999991215769
Q9H8K7,O14976,C10orf88,GAK,0.99999205895138
Q9H8K7,P63167,C10orf88,DYNLL1,0.98276722528442
Q9H8K7,P49902,C10orf88,NT5C2,0.999739661113959
Q9H8K7,Q9UBP9,C10orf88,GULP1,0.999993922894548
Q9H8K7,P29144,C10orf88,TPP2,0.998509936922812
Q9H8K7,P11182,C10orf88,DBT,0.99206884885174
Q9H8K7,O00411,C10orf88,POLRMT,0.974434551509753
Q9H8K7,Q9P1U1-2,C10orf88,ACTR3B,0.847326502373801
Q9H8K7,Q96KB5,C10orf88,PBK,0.995318083024615
Q9H8K7,Q9NVV4,C10orf88,MTPAP,0.99989088821353
Q9H8K7,Q16643-2,C10orf88,DBN1,0.751416366212462
Q9H8K7,O15254,C10orf88,ACOX3,0.999999696804749
Q9H8K7,P67775,C10orf88,PPP2CA,0.987513137797659
Q9H8K7,Q96FJ0,C10orf88,STAMBPL1,0.99999996746172
Q9H8K7,Q8NHV4,C10orf88,NEDD1,0.999999784517371
Q9H8K7,O95630,C10orf88,STAMBP,0.99999999509435
Q9H8K7,Q9NYZ3,C10orf88,GTSE1,0.984096060009085
Q9H8K7,Q9ULA0,C10orf88,DNPEP,0.999938605758486
Q9H8K7,P30566-2,C10orf88,ADSL,0.862275908667715
Q9H8K7,O15111,C10orf88,CHUK,0.826827082085998
Q9H8K7,P53680-2,C10orf88,AP2S1,0.765900106844508
Q9H8K7,O95219,C10orf88,SNX4,0.999801160371577
Q9H8K7,Q8TEH3-7,C10orf88,DENND1A,0.999999776624672
Q9H8K7,Q32P51,C10orf88,HNRNPA1L2,0.999998557125889
Q9H8K7,O43426,C10orf88,SYNJ1,0.99999838379533
Q9H8K7,P05090,C10orf88,APOD,0.789771404806953
Q9H8K7,Q9Y446,C10orf88,PKP3,0.780711617243131
Q9H8K7,Q5VWJ9,C10orf88,SNX30,0.948239351592726
Q9H8K7,Q9Y487,C10orf88,ATP6V0A2,0.984380047214198
Q9H8K7,Q9P1Z2-2,C10orf88,CALCOCO1,0.999161663564733
Q9H8K7,Q9UKG1,C10orf88,APPL1,0.998058088646207
Q9H8K7,Q9ULH0-2,C10orf88,KIDINS220,0.988990742484343
Q9H8K7,Q96D46,C10orf88,NMD3,0.987166379167653
Q9H8K7,Q6XZF7,C10orf88,DNMBP,0.993499050363997
Q9H8K7,Q9UEU0-2,C10orf88,VTI1B,0.999084243275406
Q9H8K7,Q9UHJ6,C10orf88,SHPK,0.999491336883771
Q9H8K7,Q8WW33,C10orf88,GTSF1,0.981203916200726
Q9H8K7,Q9UII2,C10orf88,ATPIF1,0.997945108752165
Q9H8K7,P49005,C10orf88,POLD2,0.84118381522843
Q9H8K7,Q8N4P3-2,C10orf88,HDDC3,0.999998825576623
Q9H8K7,Q7Z5K2-2,C10orf88,WAPAL,0.882305814459785
Q9H8K7,Q9BRF8,C10orf88,CPPED1,0.947621828190673
Q96FE7-2,Q96QD8,PIK3IP1,SLC38A2,0.824218891016442
Q96FE7-2,P02786,PIK3IP1,TFRC,0.833190693964389
Q96FE7-2,A5A3E0,PIK3IP1,POTEF,0.898548289399459
Q96FE7-2,Q92466,PIK3IP1,DDB2,0.995061291307427
Q96FE7-2,O00592-2,PIK3IP1,PODXL,0.949977874561269
Q96FE7-2,Q8WWI5-2,PIK3IP1,SLC44A1,0.9848183167576
Q96FE7-2,Q9BX46,PIK3IP1,RBM24,0.983918618770503
P07478,P13497-2,PRSS2,BMP1,0.977428079864322
P07478,Q9Y3A5,PRSS2,SBDS,0.894399701705158
P07478,Q6UWY0,PRSS2,ARSK,0.937039875932329
P07478,Q9UJH8,PRSS2,METRN,0.827725135044031
P07478,Q8NBK3-2,PRSS2,SUMF1,0.787987422262266
P28066,P25789,PSMA5,PSMA4,0.99996560019724
P28066,O14818,PSMA5,PSMA7,0.999962285472282
P28066,Q8TAA3-5,PSMA5,PSMA8,0.999999987860962
P28066,P25787,PSMA5,PSMA2,0.99999999169216
P28066,P25786-2,PSMA5,PSMA1,0.99999999157783
P28066,P25788-2,PSMA5,PSMA3,0.999315887128559
P28066,P20618,PSMA5,PSMB1,0.99999527784804
P28066,P60900,PSMA5,PSMA6,0.999512009427869
P28066,Q14997,PSMA5,PSME4,0.99999953880532
P28066,P49721,PSMA5,PSMB2,0.99999998389973
P28066,Q06323,PSMA5,PSME1,0.97575027118246
P28066,Q99436,PSMA5,PSMB7,0.99999999936297
P28066,Q9Y3I1,PSMA5,FBXO7,0.99662612811455
P28066,Q9Y244,PSMA5,POMP,0.999940855233795
P28066,P28072,PSMA5,PSMB6,0.999878071803022
P28066,Q969U7,PSMA5,PSMG2,0.99993679625157
P28066,P61289-2,PSMA5,PSME3,0.98225712454169
P28066,Q9UL46,PSMA5,PSME2,0.998222971928914
P28066,P28070,PSMA5,PSMB4,0.99999998860245
P28066,P49720,PSMA5,PSMB3,0.99999999818922
P28066,P28074,PSMA5,PSMB5,0.999843858644298
P28066,P40306,PSMA5,PSMB10,0.99999963147738
P28066,O95456-2,PSMA5,PSMG1,0.9998669735147
P28066,Q9GZU8,PSMA5,FAM192A,0.996934924627025
P28066,Q92530,PSMA5,PSMF1,0.99999902267508
P28066,Q9BT73,PSMA5,PSMG3,0.999859942089797
P28066,Q5JS54,PSMA5,PSMG4,0.999983198763353
P28066,P28065-2,PSMA5,PSMB9,0.99999999705204
Q6T310,Q495A1,RASL11A,TIGIT,0.9730367539327
Q6T310,Q9BY42,RASL11A,C20orf43,0.941093408503807
Q6T310,Q9Y3A5,RASL11A,SBDS,0.843545789645518
Q6T310,Q9H3S4,RASL11A,TPK1,0.999725886911609
Q6T310,P11226,RASL11A,MBL2,0.999967457577617
Q6T310,P28289,RASL11A,TMOD1,0.978986515620191
Q6T310,P30613-2,RASL11A,PKLR,0.997780787033211
Q6T310,P21108,RASL11A,PRPS1L1,0.850181020818969
Q6T310,Q9Y6B6,RASL11A,SAR1B,0.959664496510056
Q6T310,Q96PE2,RASL11A,ARHGEF17,0.996634835613976
Q6T310,P23919,RASL11A,DTYMK,0.789571159616459
O14593,O95747,RFXANK,OXSR1,0.990985756056441
O14593,O94906,RFXANK,PRPF6,0.904790843865282
O14593,Q9H6T0-2,RFXANK,ESRP2,0.989400840106896
O14593,O94761,RFXANK,RECQL4,0.880877423874825
O14593,Q92888-2,RFXANK,ARHGEF1,0.96350464102609
O14593,Q92797,RFXANK,SYMPK,0.999779743475778
O14593,Q2KHR2-2,RFXANK,RFX7,0.999997613853921
O14593,P78347-2,RFXANK,GTF2I,0.904921518179737
O14593,Q15021,RFXANK,NCAPD2,0.99810713460661
O14593,Q07864,RFXANK,POLE,0.787236961119059
O14593,O94927-2,RFXANK,HAUS5,0.9888552298291
O14593,Q96KQ7-2,RFXANK,EHMT2,0.964985806365105
O14593,P48382,RFXANK,RFX5,0.99999999999602
O14593,O14641,RFXANK,DVL2,0.999260084317544
O14593,Q99666,RFXANK,RGPD5,0.91560045757237
O14593,Q7Z736-2,RFXANK,PLEKHH3,0.797601062968955
O14593,Q86VI3,RFXANK,IQGAP3,0.901294290133468
O14593,P21127-2,RFXANK,CDK11B,0.981606891384917
O14593,Q6ZWJ1,RFXANK,STXBP4,0.999380043602363
O14593,Q9NZ71-2,RFXANK,RTEL1,0.981233169597924
O14593,Q00341,RFXANK,HDLBP,0.841325129129989
O14593,Q9UPU7-2,RFXANK,TBC1D2B,0.999537016865181
O14593,Q96P16-2,RFXANK,RPRD1A,0.999091489822992
O14593,Q86Y56,RFXANK,HEATR2,0.930842738974271
O14593,Q14669,RFXANK,TRIP12,0.999066574656713
O14593,O14727-4,RFXANK,APAF1,0.999976894608926
O14593,O15534,RFXANK,PER1,0.855717223356438
O14593,Q9Y3I1,RFXANK,FBXO7,0.910033455466797
O14593,P49643,RFXANK,PRIM2,0.989179190635136
O14593,O75943-2,RFXANK,RAD17,0.998467947565892
O14593,Q9NWZ5,RFXANK,UCKL1,0.773460951924939
O14593,Q9NTJ3-2,RFXANK,SMC4,0.988386083535912
O14593,P54277,RFXANK,PMS1,0.999076902818307
O14593,Q00653-4,RFXANK,NFKB2,0.908045155399941
O14593,Q2TAL8,RFXANK,QRICH1,0.987646341454506
O14593,Q7Z333-3,RFXANK,SETX,0.91372747716277
O14593,Q5THK1-4,RFXANK,PRR14L,0.927406620259966
O14593,P19525,RFXANK,EIF2AK2,0.864480217165528
O14593,Q96EK5,RFXANK,KIAA1279,0.96185949074499
O14593,Q9H4H8-2,RFXANK,FAM83D,0.987596133251615
O14593,Q9BWT3,RFXANK,PAPOLG,0.999991239611176
O14593,Q9NX02-2,RFXANK,NLRP2,0.999871437854392
O14593,Q5T2S8,RFXANK,ARMC4,0.994895513019105
O14593,Q96JH7,RFXANK,VCPIP1,0.998575620676914
O14593,Q9NVW2,RFXANK,RLIM,0.94033300432667
O14593,Q9NQB0-2,RFXANK,TCF7L2,0.756439451715156
O14593,Q12830-2,RFXANK,BPTF,0.99997422977321
O14593,Q9Y2Z2-4,RFXANK,MTO1,0.916663497195343
O14593,Q3MIN7,RFXANK,RGL3,0.999674284308116
O14593,Q15555,RFXANK,MAPRE2,0.999276069520747
O14593,Q92878-2,RFXANK,RAD50,0.842898838393755
O14593,Q8N9N5-2,RFXANK,BANP,0.988993578814037
O14593,Q8WWN8,RFXANK,ARAP3,0.993278549395227
O14593,P30613-2,RFXANK,PKLR,0.997780787033211
O14593,P04049-2,RFXANK,RAF1,0.809448350792598
O14593,Q12980,RFXANK,NPRL3,0.92877110670335
O14593,Q8IWZ3-4,RFXANK,ANKHD1,0.994456521614854
O14593,Q8IVH2,RFXANK,FOXP4,0.962871388054888
O14593,P07996,RFXANK,THBS1,0.987538569331315
O14593,Q6P996,RFXANK,PDXDC1,0.959985044812749
O14593,Q9BW61,RFXANK,DDA1,0.935272665233685
O14593,Q8WVB6-2,RFXANK,CHTF18,0.9955715296532
O14593,P50748,RFXANK,KNTC1,0.99820825241582
O14593,Q9BRT8,RFXANK,CBWD1,0.862027692887673
O14593,Q8NG31-2,RFXANK,CASC5,0.850712688468687
O14593,Q8IY18,RFXANK,SMC5,0.998755240556883
O14593,O75676,RFXANK,RPS6KA4,0.951590053106036
O14593,Q9UNY4,RFXANK,TTF2,0.986969069930424
O14593,Q9Y2L1,RFXANK,DIS3,0.839180498643795
O14593,O95347-2,RFXANK,SMC2,0.795009857684661
O14593,P85037,RFXANK,FOXK1,0.94105848459445
O14593,Q01167-2,RFXANK,FOXK2,0.998316501596525
O14593,Q9NUQ8-2,RFXANK,ABCF3,0.971127105444952
O14593,O00287,RFXANK,RFXAP,0.999999975638204
O14593,P45983-3,RFXANK,MAPK8,0.988679210075204
O14593,P49642,RFXANK,PRIM1,0.991631659520497
O14593,Q9BVC3,RFXANK,DSCC1,0.839092693766371
O14593,Q13057-2,RFXANK,COASY,0.991072535707284
O14593,P00374,RFXANK,DHFR,0.991645778872359
O14593,Q9UJC3,RFXANK,HOOK1,0.99139890411252
O14593,Q8ND04-2,RFXANK,C17orf71,0.984195947639976
O14593,Q9UBB6-2,RFXANK,NCDN,0.78409182349045
O14593,Q8IU81,RFXANK,IRF2BP1,0.999871578591834
O14593,Q92625,RFXANK,ANKS1A,0.835027807572564
O14593,O60493,RFXANK,SNX3,0.949450585761964
O14593,Q15742,RFXANK,NAB2,0.999762744698796
O14593,P28340,RFXANK,POLD1,0.968256209436799
O14593,Q92802-2,RFXANK,N4BP2L2,0.941572735101321
O14593,Q9BZD4,RFXANK,NUF2,0.993898827346168
O14593,Q96HA7,RFXANK,TONSL,0.952087296694066
O14593,P40938,RFXANK,RFC3,0.794911227220393
O14593,Q8TE77-3,RFXANK,SSH3,0.985660781038339
O14593,O94966-2,RFXANK,USP19,0.76755103474463
O14593,Q6PFW1-2,RFXANK,PPIP5K1,0.987272301212036
O14593,O15013-4,RFXANK,ARHGEF10,0.949121118661344
O14593,Q6SPF0,RFXANK,SAMD1,0.978239664375335
O14593,Q13671-2,RFXANK,RIN1,0.987846348940786
O14593,Q6PJG6,RFXANK,BRAT1,0.956256007644276
O14593,O15360,RFXANK,FANCA,0.850524778001965
O14593,Q96BF6,RFXANK,NACC2,0.949238245578434
O14593,Q86XL3,RFXANK,ANKLE2,0.830684025439211
O14593,Q9P215,RFXANK,POGK,0.954478645316818
O14593,Q8IW35-2,RFXANK,CEP97,0.991683203414413
O14593,P49754-2,RFXANK,VPS41,0.982900265746079
Q9Y3A5,P22692,SBDS,IGFBP4,0.999994242638064
Q9Y3A5,P30613-2,SBDS,PKLR,0.956989479540915
Q9Y3A5,Q9Y383,SBDS,LUC7L2,0.98332283272513
Q8IWL1,P53675-2,SFTPA2,CLTCL1,0.9986477712345
Q8IWL1,A5A3E0,SFTPA2,POTEF,0.894545648052204
Q8IWL1,Q8N122,SFTPA2,RPTOR,0.961870657442481
Q8IWL1,Q9UJS0,SFTPA2,SLC25A13,0.808723439852332
Q8IWL1,O75746,SFTPA2,SLC25A12,0.776013418922767
Q8IWL1,Q96SZ6-2,SFTPA2,CDK5RAP1,0.904519564696198
Q8IWL1,Q9Y619,SFTPA2,SLC25A15,0.976451532118186
Q8IWL1,O60256,SFTPA2,PRPSAP2,0.984796700016816
Q8IWL1,P53671-2,SFTPA2,LIMK2,0.999999939997881
Q8IWL1,Q96GD4,SFTPA2,AURKB,0.854283343719452
Q8IWL1,O14975,SFTPA2,SLC27A2,0.997004681526314
Q8IWL1,Q9UPY5,SFTPA2,SLC7A11,0.885991208352189
Q8IWL1,Q96NB2,SFTPA2,SFXN2,0.991909139648598
Q8IWL1,Q68CQ7,SFTPA2,GLT8D1,0.782369950868268
Q8IWL1,Q5T160,SFTPA2,RARS2,0.777937129837047
Q8IWL1,Q00587-2,SFTPA2,CDC42EP1,0.879022275832841
Q8IWL1,P10620,SFTPA2,MGST1,0.97192800615862
Q8IWL1,Q8WV60,SFTPA2,PTCD2,0.963316544130472
Q8IWL1,Q9UMR2,SFTPA2,DDX19B,0.76925584830902
Q8IWL1,O14966,SFTPA2,RAB7L1,0.805214404270881
Q8IWL1,Q4G0M1,SFTPA2,FAM132B,0.940766027311052
Q8IWL1,P40337-3,SFTPA2,VHL,0.98737049232177
Q56A73,Q86XK2-5,SPIN4,FBXO11,0.999937821236086
Q56A73,Q9H3S4,SPIN4,TPK1,0.992740215003711
Q56A73,P11226,SPIN4,MBL2,0.999554359146084
Q56A73,P30613-2,SPIN4,PKLR,0.98640951197867
Q56A73,Q9NXF7,SPIN4,DCAF16,0.999976858434321
Q56A73,Q9Y657,SPIN4,SPIN1,0.75428755683463
Q8IYL3,O75367-2,C1orf174,H2AFY,0.939004024514481
Q8IYL3,P0C0S8,C1orf174,HIST1H2AG,0.942022517549056
Q8IYL3,Q8IUE6,C1orf174,HIST2H2AB,0.957364776597154
Q8IYL3,Q9NUP9,C1orf174,LIN7C,0.87084201898845
Q8IYL3,Q9NZW5,C1orf174,MPP6,0.999740888781686
Q8IYL3,Q8TDR2,C1orf174,STK35,0.99999999999653
Q8IYL3,Q8N165,C1orf174,PDIK1L,0.999999918795639
Q8IYL3,Q8IUF8-4,C1orf174,MINA,0.999593368508396
Q8IYL3,P53004,C1orf174,BLVRA,0.987551697118068
Q8IYL3,P45973,C1orf174,CBX5,0.988451710368817
Q8IYL3,P07288,C1orf174,KLK3,0.999999951068055
Q8IYL3,Q9Y2L1,C1orf174,DIS3,0.85384208444257
Q8IYL3,Q9UGN5-2,C1orf174,PARP2,0.979460541086757
Q8IYL3,Q5TEC6,C1orf174,HIST2H3PS2,0.854559350051245
Q8IYL3,Q9H3S4,C1orf174,TPK1,0.87618158998084
Q8IYL3,O43865-2,C1orf174,AHCYL1,0.937856095552758
Q8IYL3,P24158,C1orf174,PRTN3,0.998003254884199
